Site,Metric,Set,Model,source,Variable,Importance,Stderr,nsim,type
Cooper,range,B,GLS,gls,Air_trange,0.016028680436876164,0.008007174167337781,20,permutation
Cooper,range,B,RFR,orig,Solar_daily,0.4274388816073926,0.038619845582403944,20,permutation
Cooper,range,B,RFR,orig,Air_trange,0.24895628555836158,0.017767749273262846,20,permutation
Cooper,range,B,RFR,orig,ppt,0.24394066525222494,0.03202209753256821,20,permutation
Cooper,range,B,RFR,orig,Air_tmin_7day,0.22809575683716174,0.012888597793424291,20,permutation
Cooper,range,B,RFR,orig,Air_tmean,0.20731517160725552,0.011253542603191348,20,permutation
Cooper,range,B,XGB,pass2,Solar_daily,0.9754841458761025,0.04901862254174445,20,permutation
Cooper,range,B,XGB,pass2,ppt,0.34475837638723084,0.02966280083837621,20,permutation
Cooper,range,B,XGB,pass2,Air_trange,0.31754020462265264,0.029821957274692976,20,permutation
Cooper,range,B,XGB,pass2,Air_tmin_7day,0.3012364120132347,0.028850350389245816,20,permutation
Cooper,range,B,XGB,pass2,Air_tmean,0.26878224327138234,0.02497840736793566,20,permutation
Crater,max,A,GLS,gls,WL_min_7day,0.8500927486817367,0.055502592974149036,20,permutation
Crater,max,A,GLS,gls,Air_tmean_3day,0.13974341398395393,0.029261066734623357,20,permutation
Crater,max,A,GLS,gls,Water_area_m2_3d,0.07197046772408305,0.021877116686535567,20,permutation
Crater,max,A,GLS,gls,ppt_7day,0.02035610369586749,0.007356719297436374,20,permutation
Crater,max,A,GLS,gls,Air_trange,0.006423544747191368,0.0017476409322325756,20,permutation
Crater,max,A,GLS,gls,GWL_range,-0.005195168249029225,0.0016153705516784526,20,permutation
Crater,max,A,GLS,gls,GWT_range,-0.005688367796062121,0.0010717203189497407,20,permutation
Crater,max,A,RFR,pass2,WL_min_7day,2.208742053586258,0.07981449479213129,20,permutation
Crater,max,A,RFR,pass2,Solar_7d,0.8298882615829353,0.033254712918670846,20,permutation
Crater,max,A,RFR,pass2,Water_area_m2_3d,0.5604905134779347,0.03437065188293882,20,permutation
Crater,max,A,RFR,pass2,GWL_range,0.4282204486040306,0.02132362380831005,20,permutation
Crater,max,A,RFR,pass2,Air_tmean_3day,0.40714980434990217,0.02930372445891501,20,permutation
Crater,max,A,RFR,pass2,ppt_7day,0.1810203476812698,0.014482239016229151,20,permutation
Crater,max,A,RFR,pass2,Air_trange,0.06546955876204247,0.006440323106048421,20,permutation
Crater,max,A,RFR,pass2,GWT_range,0.011175790277314442,0.00114733608727659,20,permutation
Crater,max,A,XGB,pass2,WL_min_7day,2.468270370976656,0.08465607288371557,20,permutation
Crater,max,A,XGB,pass2,Solar_7d,0.8431855909778145,0.029984856749847303,20,permutation
Crater,max,A,XGB,pass2,Water_area_m2_3d,0.7178402724414198,0.029309476867101586,20,permutation
Crater,max,A,XGB,pass2,Air_tmean_3day,0.5898358867657177,0.03572446805378467,20,permutation
Crater,max,A,XGB,pass2,GWL_range,0.5290468936027048,0.019318830990324342,20,permutation
Crater,max,A,XGB,pass2,ppt_7day,0.27677938455160483,0.016856506320138222,20,permutation
Crater,max,A,XGB,pass2,Air_trange,0.17337322396353122,0.0070793292519550355,20,permutation
Crater,max,A,XGB,pass2,GWT_range,0.02581588209580544,0.0013828054698966732,20,permutation
Crater,max,B,GLS,gls,Solar_7d,0.30076434358632287,0.021978334029046233,20,permutation
Crater,max,B,GLS,gls,Air_tmean_3day,0.1358153812475656,0.02341431140411259,20,permutation
Crater,max,B,GLS,gls,Air_trange,0.0046191739161018704,9.944423735671728e-4,20,permutation
Crater,max,B,GLS,gls,ppt_7day,0.004548684660711988,0.0022325849512684383,20,permutation
Crater,max,B,RFR,orig,Solar_7d,2.4598723512395715,0.08158115098956573,20,permutation
Crater,max,B,RFR,orig,Air_tmean_3day,0.8353709283128619,0.05842899654342324,20,permutation
Crater,max,B,RFR,orig,ppt_7day,0.46422836320683647,0.0256763880002971,20,permutation
Crater,max,B,RFR,orig,Air_trange,0.3640795971500151,0.021713578296470255,20,permutation
Crater,max,B,XGB,orig,Solar_7d,2.8003950178435573,0.08688594533050784,20,permutation
Crater,max,B,XGB,orig,Air_tmean_3day,1.1131479839586067,0.04130441842778134,20,permutation
Crater,max,B,XGB,orig,ppt_7day,0.8326944796999638,0.03955199260413313,20,permutation
Crater,max,B,XGB,orig,Air_trange,0.6393651554798739,0.02753050570261525,20,permutation
Crater,mean,A,GLS,gls,WL_min_7day,0.6726801490835624,0.03379545498910223,20,permutation
Crater,mean,A,GLS,gls,Air_tmean_3day,0.170211510246514,0.01986244940156404,20,permutation
Crater,mean,A,GLS,gls,Water_area_m2_3d,0.08753230200962407,0.021152024843251113,20,permutation
Crater,mean,A,GLS,gls,ppt_7day,0.02747662066886831,0.006612240055159522,20,permutation
Crater,mean,A,GLS,gls,Air_trange,0.012578729239429643,0.002396105695127745,20,permutation
Crater,mean,A,GLS,gls,GWL_range,0.007386808981878323,0.0023459210896803286,20,permutation
Crater,mean,A,GLS,gls,GWT_range,-0.002221913552791721,4.917597019893078e-4,20,permutation
Crater,mean,A,RFR,pass2,WL_min_7day,1.8606051420269163,0.08998028123762115,20,permutation
Crater,mean,A,RFR,pass2,Solar_7d,1.1461489532979103,0.04196909324441671,20,permutation
Crater,mean,A,RFR,pass2,Water_area_m2_3d,0.5155299801257697,0.03257429355519578,20,permutation
Crater,mean,A,RFR,pass2,Air_tmean_3day,0.4627417367613908,0.021997073595959038,20,permutation
Crater,mean,A,RFR,pass2,GWL_range,0.4360172916964212,0.032631378547690416,20,permutation
Crater,mean,A,RFR,pass2,ppt_7day,0.19760013970346824,0.0244009073162223,20,permutation
Crater,mean,A,RFR,pass2,Air_trange,0.0665692851188775,0.005465088993515325,20,permutation
Crater,mean,A,RFR,pass2,GWT_range,0.008879941955039387,0.0010930265340684021,20,permutation
Crater,mean,A,XGB,pass2,WL_min_7day,2.3684589699759053,0.07273077948672153,20,permutation
Crater,mean,A,XGB,pass2,Solar_7d,0.8895827185775483,0.03190439903211398,20,permutation
Crater,mean,A,XGB,pass2,Water_area_m2_3d,0.7516296016375372,0.02523592136002605,20,permutation
Crater,mean,A,XGB,pass2,Air_tmean_3day,0.7120485323733348,0.035082928332489396,20,permutation
Crater,mean,A,XGB,pass2,GWL_range,0.4900984803202354,0.02069840762312349,20,permutation
Crater,mean,A,XGB,pass2,ppt_7day,0.2544377441633951,0.012827800012713818,20,permutation
Crater,mean,A,XGB,pass2,Air_trange,0.1944299294525001,0.013206564221020635,20,permutation
Crater,mean,A,XGB,pass2,GWT_range,0.0330292258742527,0.0014520244282586964,20,permutation
Crater,mean,B,GLS,gls,Solar_7d,0.24980222067039354,0.023353462648669072,20,permutation
Crater,mean,B,GLS,gls,Air_tmean_3day,0.1850828083219332,0.025654843391629534,20,permutation
Crater,mean,B,GLS,gls,Air_trange,0.010873351995155179,0.002052269586591605,20,permutation
Crater,mean,B,GLS,gls,ppt_7day,0.00994038378728208,0.003670143452953353,20,permutation
Crater,mean,B,RFR,pass2,Solar_7d,2.549928585946563,0.10807005494101944,20,permutation
Crater,mean,B,RFR,pass2,Air_tmean_3day,1.0262351788979667,0.04130608654069329,20,permutation
Crater,mean,B,RFR,pass2,ppt_7day,0.4414479241047823,0.03345114441122752,20,permutation
Crater,mean,B,RFR,pass2,Air_trange,0.23496006517118334,0.017320681257495984,20,permutation
Crater,mean,B,XGB,pass2,Solar_7d,2.377262357709595,0.10497195874271381,20,permutation
Crater,mean,B,XGB,pass2,Air_tmean_3day,0.8605323395087725,0.0427224845907948,20,permutation
Crater,mean,B,XGB,pass2,ppt_7day,0.5069800497722803,0.03900296923237593,20,permutation
Crater,mean,B,XGB,pass2,Air_trange,0.21660856102258555,0.013962592546147515,20,permutation
Crater,range,A,GLS,gls,Water_area_m2_3d,0.04830961563443632,0.007073359818814495,20,permutation
Crater,range,A,GLS,gls,Air_tmax_7day,0.03815057801166871,0.006524302595150124,20,permutation
Crater,range,A,GLS,gls,WL_min_7day,0.014294887638697445,0.004417617364550227,20,permutation
Crater,range,A,GLS,gls,Solar_daily,0.007971181870562843,0.0033546855596517113,20,permutation
Crater,range,A,GLS,gls,ppt_7day,0.00598829568601014,0.0016418947306941916,20,permutation
Crater,range,A,GLS,gls,Air_trange,0.005204980263861641,0.0021241331943664334,20,permutation
Crater,range,A,GLS,gls,GWT_range,-4.1588921053389296e-4,0.0012693664415895944,20,permutation
Crater,range,A,GLS,gls,WL_daily_range,-0.003006821241525126,0.005744956834989346,20,permutation
Crater,range,A,RFR,orig,WL_min_7day,0.19769525125877396,0.006861602405507467,20,permutation
Crater,range,A,RFR,orig,Water_area_m2_3d,0.09550320750542413,0.00532429356384897,20,permutation
Crater,range,A,RFR,orig,Solar_daily,0.08615892937500587,0.004763957471624068,20,permutation
Crater,range,A,RFR,orig,Air_tmax_7day,0.052415121935166474,0.004005106408769523,20,permutation
Crater,range,A,RFR,orig,WL_daily_range,0.039115366797540845,0.0025248252764597493,20,permutation
Crater,range,A,RFR,orig,ppt_7day,0.036253786192898,0.0023798670480743816,20,permutation
Crater,range,A,RFR,orig,Air_trange,0.028906775312763398,0.0016857492920595394,20,permutation
Crater,range,A,RFR,orig,GWT_range,0.02497426118135064,0.0023574453393372455,20,permutation
Crater,range,A,XGB,orig,WL_min_7day,0.35820596325481563,0.013214818783461106,20,permutation
Crater,range,A,XGB,orig,Solar_daily,0.09316674731159182,0.011652152148436762,20,permutation
Crater,range,A,XGB,orig,WL_daily_range,0.0396158099314356,0.004225143724238688,20,permutation
Crater,range,A,XGB,orig,Air_tmax_7day,0.030393286365510527,0.0020391434597329186,20,permutation
Crater,range,A,XGB,orig,Water_area_m2_3d,0.024228562799739957,0.001868137769174073,20,permutation
Crater,range,A,XGB,orig,Air_trange,0.02235750932621302,0.002579538306762005,20,permutation
Crater,range,A,XGB,orig,ppt_7day,0.007023354194964134,0.0011653170398725943,20,permutation
Crater,range,A,XGB,orig,GWT_range,0.006435575359106757,0.00163869277239531,20,permutation
Crater,range,B,GLS,gls,Air_tmax_7day,0.08010795791209999,0.009882191058309902,20,permutation
Crater,range,B,GLS,gls,Solar_daily,0.03398570278909201,0.003460843417566975,20,permutation
Crater,range,B,GLS,gls,ppt_7day,-1.9616681786445157e-4,0.0012707112386006487,20,permutation
Crater,range,B,GLS,gls,Air_trange,-0.002157956565591626,0.001681681674647415,20,permutation
Crater,range,B,RFR,orig,Solar_daily,0.19234687590091262,0.011757147121845049,20,permutation
Crater,range,B,RFR,orig,Air_tmax_7day,0.1536430283032606,0.012230199403722388,20,permutation
Crater,range,B,RFR,orig,ppt_7day,0.10567293768111494,0.005138043498531239,20,permutation
Crater,range,B,RFR,orig,Air_trange,0.07848256387456504,0.003845054097647125,20,permutation
Crater,range,B,XGB,pass2,Solar_daily,0.14804523516623513,0.009978509677801568,20,permutation
Crater,range,B,XGB,pass2,Air_tmax_7day,0.038759684904172274,0.004478843384068004,20,permutation
Crater,range,B,XGB,pass2,ppt_7day,0.024087762248279403,0.002533808233820908,20,permutation
Crater,range,B,XGB,pass2,Air_trange,0,0,20,permutation
Hideaway,max,A,GLS,gls,Solar_2d,1.828530553830559,0.0707558350508724,20,permutation
Hideaway,max,A,GLS,gls,Air_tmin,0.08585261981499052,0.014449599775809058,20,permutation
Hideaway,max,A,GLS,gls,GWL_range,0.05872768670730648,0.014102879903420143,20,permutation
Hideaway,max,A,GLS,gls,Water_area_m2_3d,0.04750434414831047,0.010553227194520336,20,permutation
Hideaway,max,A,GLS,gls,GWT_range,0.03140883102016884,0.014920336162814319,20,permutation
Hideaway,max,A,GLS,gls,ppt_7day,0.010346474659470745,0.00739884556530563,20,permutation
Hideaway,max,A,GLS,gls,GWL_max_7day,0.008544377371581868,0.006577488080537303,20,permutation
Hideaway,max,A,GLS,gls,Air_trange,-0.0034699390870505053,0.004332260072174893,20,permutation
Hideaway,max,A,RFR,orig,Solar_2d,1.838547918660753,0.06444445813485165,20,permutation
Hideaway,max,A,RFR,orig,GWL_range,0.27852668364155775,0.023621330267012252,20,permutation
Hideaway,max,A,RFR,orig,Air_tmin,0.16339872540607764,0.017915391393571196,20,permutation
Hideaway,max,A,RFR,orig,GWT_mean_7day,0.14319914381149543,0.01019045190074493,20,permutation
Hideaway,max,A,RFR,orig,Air_trange,0.13944393968771618,0.010037262155946969,20,permutation
Hideaway,max,A,RFR,orig,Water_area_m2_3d,0.08980266933837286,0.011066036493879446,20,permutation
Hideaway,max,A,RFR,orig,GWT_range,0.07864136638321872,0.007655716684066399,20,permutation
Hideaway,max,A,RFR,orig,ppt_7day,0.06869743191343068,0.010904427640615767,20,permutation
Hideaway,max,A,RFR,orig,GWL_max_7day,0.06289484793352462,0.00493846331432174,20,permutation
Hideaway,max,A,XGB,orig,Solar_2d,2.057037894863599,0.08568633175399981,20,permutation
Hideaway,max,A,XGB,orig,GWL_range,0.5411308308867631,0.04003928056934817,20,permutation
Hideaway,max,A,XGB,orig,Air_tmin,0.28340459334113965,0.02749505554830603,20,permutation
Hideaway,max,A,XGB,orig,Water_area_m2_3d,0.21187404667751358,0.022435836505383045,20,permutation
Hideaway,max,A,XGB,orig,GWT_range,0.16902467861294396,0.012358243050908253,20,permutation
Hideaway,max,A,XGB,orig,GWT_mean_7day,0.134520436528478,0.014500472713159062,20,permutation
Hideaway,max,A,XGB,orig,GWL_max_7day,0.12996011751087794,0.010741592179103778,20,permutation
Hideaway,max,A,XGB,orig,Air_trange,0.12029667388855583,0.011165219431462977,20,permutation
Hideaway,max,A,XGB,orig,ppt_7day,0.029530994465929997,0.005135175198506803,20,permutation
Hideaway,max,B,GLS,gls,Solar_2d,2.070335023895354,0.09911737445099611,20,permutation
Hideaway,max,B,GLS,gls,Air_tmin,0.11864793570605292,0.027203126117898335,20,permutation
Hideaway,max,B,GLS,gls,ppt_7day,0.01969136017412635,0.010038137245243819,20,permutation
Hideaway,max,B,GLS,gls,Air_trange,-0.0038693965431514043,0.008116599870253993,20,permutation
Hideaway,max,B,RFR,pass2,Solar_2d,2.1424684210564964,0.07652911523982522,20,permutation
Hideaway,max,B,RFR,pass2,Air_tmin,0.25757760782867406,0.029873183285438254,20,permutation
Hideaway,max,B,RFR,pass2,Air_trange,0.17196115103535642,0.014230982712953939,20,permutation
Hideaway,max,B,RFR,pass2,ppt_7day,0.13682281033643598,0.013866522271973686,20,permutation
Hideaway,max,B,XGB,orig,Solar_2d,2.675448000541284,0.06965382230445734,20,permutation
Hideaway,max,B,XGB,orig,Air_tmin,0.7722825818161644,0.044099351385979126,20,permutation
Hideaway,max,B,XGB,orig,Air_trange,0.5673846931397383,0.020295793356609113,20,permutation
Hideaway,max,B,XGB,orig,ppt_7day,0.5068770741101475,0.02882614356557261,20,permutation
Hideaway,mean,A,GLS,gls,Solar_2d,0.950465009826901,0.05589678418238888,20,permutation
Hideaway,mean,A,GLS,gls,Air_tmin,0.27080165503763576,0.01481494988861604,20,permutation
Hideaway,mean,A,GLS,gls,GWL_max,0.04355522253208997,0.009885128243026897,20,permutation
Hideaway,mean,A,GLS,gls,Air_trange,0.023938010402927666,0.007257399698899626,20,permutation
Hideaway,mean,A,GLS,gls,Water_area_m2_3d,0.00428417485679386,0.0031330789324885313,20,permutation
Hideaway,mean,A,GLS,gls,GWL_range,0.0023292723987937774,8.437190839976371e-4,20,permutation
Hideaway,mean,A,GLS,gls,ppt_7day,8.218973125446672e-4,5.589040795879043e-4,20,permutation
Hideaway,mean,A,GLS,gls,GWT_range,-0.0015044592250022554,0.0018899380328738155,20,permutation
Hideaway,mean,A,RFR,orig,Solar_2d,1.0319628116098027,0.05902301969158771,20,permutation
Hideaway,mean,A,RFR,orig,Air_tmin,0.29098882944243815,0.02168508237602056,20,permutation
Hideaway,mean,A,RFR,orig,GWT_min_7day,0.14933776283592062,0.011965743841614843,20,permutation
Hideaway,mean,A,RFR,orig,GWL_range,0.11218510871269226,0.011413271088280894,20,permutation
Hideaway,mean,A,RFR,orig,Air_trange,0.0794079356140096,0.005253075189406395,20,permutation
Hideaway,mean,A,RFR,orig,GWL_max,0.0657756870220914,0.0038850963312380155,20,permutation
Hideaway,mean,A,RFR,orig,Water_area_m2_3d,0.06137933030324079,0.004996761556936318,20,permutation
Hideaway,mean,A,RFR,orig,ppt_7day,0.037656849894724745,0.004117631185846353,20,permutation
Hideaway,mean,A,RFR,orig,GWT_range,0.02282809182887265,0.002943871493664164,20,permutation
Hideaway,mean,A,XGB,pass2,Solar_2d,1.0570063546345208,0.02861877205055179,20,permutation
Hideaway,mean,A,XGB,pass2,Air_tmin,0.45903068806865033,0.026109405255348734,20,permutation
Hideaway,mean,A,XGB,pass2,GWT_min_7day,0.25366262147114627,0.017674964016412754,20,permutation
Hideaway,mean,A,XGB,pass2,GWL_range,0.14677662441266676,0.007474405927252997,20,permutation
Hideaway,mean,A,XGB,pass2,Air_trange,0.13125721517972494,0.009367868930620029,20,permutation
Hideaway,mean,A,XGB,pass2,GWL_max,0.1029612959743112,0.007254473089530677,20,permutation
Hideaway,mean,A,XGB,pass2,Water_area_m2_3d,0.06336854066255164,0.006362414239816658,20,permutation
Hideaway,mean,A,XGB,pass2,GWT_range,0.038044243437210176,0.003033952558816205,20,permutation
Hideaway,mean,A,XGB,pass2,ppt_7day,0.03156015377700127,0.002579234098878074,20,permutation
Hideaway,mean,B,GLS,gls,Solar_2d,0.9872765931118028,0.05405857424538765,20,permutation
Hideaway,mean,B,GLS,gls,Air_tmin,0.25516077728630554,0.01576892024792816,20,permutation
Hideaway,mean,B,GLS,gls,Air_trange,0.01981944256960785,0.006316819473997201,20,permutation
Hideaway,mean,B,GLS,gls,ppt_7day,4.3446300006963755e-4,2.2273229401504092e-4,20,permutation
Hideaway,mean,B,RFR,pass2,Solar_2d,1.2536602637241403,0.03416658237028451,20,permutation
Hideaway,mean,B,RFR,pass2,Air_tmin,0.4347881296006465,0.02360096016635502,20,permutation
Hideaway,mean,B,RFR,pass2,Air_trange,0.16103005877417187,0.010327060793924312,20,permutation
Hideaway,mean,B,RFR,pass2,ppt_7day,0.12147106909182263,0.00907180280481259,20,permutation
Hideaway,mean,B,XGB,pass2,Solar_2d,1.4187729671806402,0.04690699095063059,20,permutation
Hideaway,mean,B,XGB,pass2,Air_tmin,0.6121955357814802,0.030084811990651616,20,permutation
Hideaway,mean,B,XGB,pass2,Air_trange,0.3242705595598205,0.014592272664010043,20,permutation
Hideaway,mean,B,XGB,pass2,ppt_7day,0.2253451794440982,0.013215415891136343,20,permutation
Hideaway,range,A,GLS,gls,Solar_daily,1.430139554516691,0.08618160185466651,20,permutation
Hideaway,range,A,GLS,gls,GWL_range,0.22826569076198155,0.028700478654331903,20,permutation
Hideaway,range,A,GLS,gls,GWT_mean_7day,0.10399994614401258,0.020998169042371152,20,permutation
Hideaway,range,A,GLS,gls,Air_trange,0.09164703426785964,0.02335576352334123,20,permutation
Hideaway,range,A,GLS,gls,ppt,0.03810110208738843,0.01223284351160058,20,permutation
Hideaway,range,A,GLS,gls,GWT_range,0.03653628632142427,0.009473502140796192,20,permutation
Hideaway,range,A,GLS,gls,GWL_max_7day,0.021317766145051403,0.012640773200583991,20,permutation
Hideaway,range,A,GLS,gls,Water_area_m2_3d,0.020938030062967006,0.008757721199101075,20,permutation
Hideaway,range,A,GLS,gls,Air_tmin_3day,-7.664202693276056e-5,5.441480234738137e-4,20,permutation
Hideaway,range,A,RFR,orig,Solar_daily,1.947999493627371,0.0718570202950036,20,permutation
Hideaway,range,A,RFR,orig,GWT_mean_7day,0.3463832480410035,0.026044160978866294,20,permutation
Hideaway,range,A,RFR,orig,ppt,0.28065064989622035,0.02900203696830004,20,permutation
Hideaway,range,A,RFR,orig,GWL_range,0.2279268573289363,0.019008885997986988,20,permutation
Hideaway,range,A,RFR,orig,Water_area_m2_3d,0.16621081235828042,0.012337488630195055,20,permutation
Hideaway,range,A,RFR,orig,Air_trange,0.16533848380237878,0.012487717830082755,20,permutation
Hideaway,range,A,RFR,orig,Air_tmin_3day,0.08263354128354877,0.005884337774434056,20,permutation
Hideaway,range,A,RFR,orig,GWT_range,0.08146904839173891,0.006010967050053343,20,permutation
Hideaway,range,A,RFR,orig,GWL_max_7day,0.06454198572312661,0.005270859901367768,20,permutation
Hideaway,range,A,RFR,orig,Air_tmean,0.062198996816028064,0.004500670195330807,20,permutation
Hideaway,range,A,XGB,pass2,Solar_daily,1.8219086790468304,0.0983964581529039,20,permutation
Hideaway,range,A,XGB,pass2,GWT_mean_7day,0.6191099118173744,0.029643655016189503,20,permutation
Hideaway,range,A,XGB,pass2,ppt,0.59671624513831,0.028673936678646875,20,permutation
Hideaway,range,A,XGB,pass2,GWL_range,0.5577349077498613,0.01933266184800116,20,permutation
Hideaway,range,A,XGB,pass2,GWL_max_7day,0.3496894309408911,0.022332556920576944,20,permutation
Hideaway,range,A,XGB,pass2,Water_area_m2_3d,0.3232053854946211,0.015450024803335915,20,permutation
Hideaway,range,A,XGB,pass2,Air_trange,0.2966540851180893,0.023408565858407775,20,permutation
Hideaway,range,A,XGB,pass2,Air_tmin_3day,0.2155720729129758,0.008315024875689286,20,permutation
Hideaway,range,A,XGB,pass2,GWT_range,0.19703465852681268,0.014060564472413167,20,permutation
Hideaway,range,A,XGB,pass2,Air_tmean,0.16483902592139088,0.010325393525628728,20,permutation
Hideaway,range,B,GLS,gls,Solar_daily,1.4651837463698687,0.06172817378836808,20,permutation
Hideaway,range,B,GLS,gls,Air_trange,0.10272033797357503,0.023627147767237826,20,permutation
Hideaway,range,B,GLS,gls,ppt,0.046242246509951956,0.015303805844788215,20,permutation
Hideaway,range,B,GLS,gls,Air_tmin_3day,0.0021276420265520122,0.002461062864977005,20,permutation
Hideaway,range,B,RFR,pass2,Solar_daily,1.5888632436228916,0.05826058753524857,20,permutation
Hideaway,range,B,RFR,pass2,ppt,0.2600026561266704,0.0293536004000399,20,permutation
Hideaway,range,B,RFR,pass2,Air_trange,0.174791677076573,0.025590202301467004,20,permutation
Hideaway,range,B,RFR,pass2,Air_tmin_3day,0.08046645488746275,0.009228647796699685,20,permutation
Hideaway,range,B,RFR,pass2,Air_tmean,0.06484291818977085,0.008308996819408044,20,permutation
Hideaway,range,B,XGB,pass2,Solar_daily,1.9071194116530474,0.0854230255694229,20,permutation
Hideaway,range,B,XGB,pass2,ppt,0.3308643086589245,0.037036496432862526,20,permutation
Hideaway,range,B,XGB,pass2,Air_trange,0.3285458547375102,0.026292104691465326,20,permutation
Hideaway,range,B,XGB,pass2,Air_tmin_3day,0.2781772929898666,0.018204937938832395,20,permutation
Hideaway,range,B,XGB,pass2,Air_tmean,0.22185363662705404,0.024971844650662177,20,permutation
Pint,max,A,GLS,gls,Air_tmin_7day,0.7073686932155776,0.0640683989472291,20,permutation
Pint,max,A,GLS,gls,Water_area_m2_3d,0.04678104707094506,0.0054308087579546535,20,permutation
Pint,max,A,GLS,gls,ppt_7day,0.039228851627664506,0.007405820242994404,20,permutation
Pint,max,A,GLS,gls,GWL_range,0.006360545769898851,0.0023192665325181285,20,permutation
Pint,max,A,GLS,gls,Air_trange,0.004425612705207155,0.0012565123345854952,20,permutation
Pint,max,A,GLS,gls,GWT_range,-3.423714655712007e-5,2.0405243083950744e-4,20,permutation
Pint,max,A,GLS,gls,WL_daily_range,-0.006321262156643798,0.0033703983004359926,20,permutation
Pint,max,A,GLS,gls,GWT_min,-0.009773478209546365,0.00529025133009941,20,permutation
Pint,max,A,RFR,orig,Air_tmin_7day,0.6513888223588773,0.03125088597413545,20,permutation
Pint,max,A,RFR,orig,Water_area_m2_3d,0.6381979250051462,0.0325509027431367,20,permutation
Pint,max,A,RFR,orig,WL_max_7day,0.23431934699403828,0.017842517143970164,20,permutation
Pint,max,A,RFR,orig,Solar_7d,0.16638641333265797,0.014869336464525247,20,permutation
Pint,max,A,RFR,orig,GWT_min,0.06151997146319854,0.007103303597313514,20,permutation
Pint,max,A,RFR,orig,Air_trange,0.053055522192792824,0.0051119605059946355,20,permutation
Pint,max,A,RFR,orig,ppt_7day,0.04887889062066171,0.004249432781967073,20,permutation
Pint,max,A,RFR,orig,GWL_range,0.03234372219075527,0.005015175849531555,20,permutation
Pint,max,A,RFR,orig,WL_daily_range,0.024400080527943527,0.0033578506883710077,20,permutation
Pint,max,A,RFR,orig,GWT_range,0.0023316247362705845,4.1563929378881585e-4,20,permutation
Pint,max,A,XGB,pass2,Air_tmin_7day,0.9116143169626131,0.04488628994920555,20,permutation
Pint,max,A,XGB,pass2,Water_area_m2_3d,0.7783773438333321,0.024909690761687614,20,permutation
Pint,max,A,XGB,pass2,WL_max_7day,0.2791925447518588,0.017595258521463097,20,permutation
Pint,max,A,XGB,pass2,Solar_7d,0.269194256849362,0.01776692133088352,20,permutation
Pint,max,A,XGB,pass2,Air_trange,0.14897362130438202,0.011247738952621392,20,permutation
Pint,max,A,XGB,pass2,ppt_7day,0.09234944956022681,0.0049367792991757455,20,permutation
Pint,max,A,XGB,pass2,GWT_min,0.07229847845102719,0.002972520532352172,20,permutation
Pint,max,A,XGB,pass2,WL_daily_range,0.06652747077542767,0.0040862203779388345,20,permutation
Pint,max,A,XGB,pass2,GWL_range,0.05981810280274713,0.004681818661232762,20,permutation
Pint,max,A,XGB,pass2,GWT_range,0.009186276340221185,9.072019111913776e-4,20,permutation
Pint,max,B,GLS,gls,Air_tmin_7day,0.7044195968639774,0.057713432015698916,20,permutation
Pint,max,B,GLS,gls,Solar_7d,0.05540957007242585,0.005850802171333474,20,permutation
Pint,max,B,GLS,gls,ppt_7day,0.05138677379767281,0.008093464860724424,20,permutation
Pint,max,B,GLS,gls,Air_trange,0.0017708159749162844,7.292971932444232e-4,20,permutation
Pint,max,B,RFR,pass2,Air_tmin_7day,1.2170530965134865,0.07287672226710798,20,permutation
Pint,max,B,RFR,pass2,Solar_7d,0.5776988372824481,0.033277107119827724,20,permutation
Pint,max,B,RFR,pass2,ppt_7day,0.1996000013991415,0.01482130451552082,20,permutation
Pint,max,B,RFR,pass2,Air_trange,0.11126841318782899,0.014942648387543774,20,permutation
Pint,max,B,XGB,pass2,Air_tmin_7day,1.3684734171170196,0.06784586516324419,20,permutation
Pint,max,B,XGB,pass2,Solar_7d,0.8028333074848131,0.06172468378183823,20,permutation
Pint,max,B,XGB,pass2,ppt_7day,0.28557319415145216,0.01536136199767297,20,permutation
Pint,max,B,XGB,pass2,Air_trange,0.20684848892553864,0.012986517932775981,20,permutation
Pint,mean,A,GLS,gls,Air_tmin_7day,0.7352075037428908,0.05888516851976252,20,permutation
Pint,mean,A,GLS,gls,ppt_7day,0.055284424001183004,0.011453997206499214,20,permutation
Pint,mean,A,GLS,gls,Water_area_m2_3d,0.040778687597601934,0.0058807917342642,20,permutation
Pint,mean,A,GLS,gls,GWL_range,0.0034482382487501795,0.0010019659635358473,20,permutation
Pint,mean,A,GLS,gls,Air_trange,0.0019928728462691725,5.349666312856074e-4,20,permutation
Pint,mean,A,GLS,gls,GWT_range,4.2845621045456415e-5,4.975990546918664e-4,20,permutation
Pint,mean,A,GLS,gls,GWT_min,-0.002257176611657219,7.488922481916925e-4,20,permutation
Pint,mean,A,GLS,gls,WL_daily_range,-0.004468331686364085,0.0029372591390437485,20,permutation
Pint,mean,A,RFR,orig,Water_area_m2_3d,0.6751188740039407,0.02129895202150291,20,permutation
Pint,mean,A,RFR,orig,Air_tmin_7day,0.6666062991151527,0.040574000497636716,20,permutation
Pint,mean,A,RFR,orig,WL_max_7day,0.29189754002035895,0.030508681979540073,20,permutation
Pint,mean,A,RFR,orig,Solar_7d,0.14439977752455893,0.018400693109621457,20,permutation
Pint,mean,A,RFR,orig,GWT_min,0.07218861525005686,0.0067818745113706,20,permutation
