Site,Metric,Set,Model,source,Variable,Importance,Stderr,nsim,type
Cooper,range,B,GLS,gls,Air_tmean,0.02018109885248842,0.01815564938356696,20,cpi
Cooper,range,B,GLS,gls,Air_trange,0.01674442059471104,0.00800717416733778,20,cpi
Cooper,range,B,RFR,orig,Solar_daily,0.4311984169107377,0.03861984558240394,20,cpi
Cooper,range,B,RFR,orig,Air_trange,0.24328216985017076,0.01776774927326284,20,cpi
Cooper,range,B,RFR,orig,ppt,0.24061136900974975,0.03202209753256821,20,cpi
Cooper,range,B,RFR,orig,Air_tmin_7day,0.22738998513934272,0.01288859779342429,20,cpi
Cooper,range,B,RFR,orig,Air_tmean,0.2037134875955231,0.01125354260319134,20,cpi
Cooper,range,B,XGB,pass2,Solar_daily,0.9857901390080472,0.04901862254174445,20,cpi
Cooper,range,B,XGB,pass2,Air_trange,0.35257145303785403,0.02982195727469297,20,cpi
Cooper,range,B,XGB,pass2,ppt,0.33742453989247256,0.02966280083837621,20,cpi
Cooper,range,B,XGB,pass2,Air_tmin_7day,0.3122861063909029,0.02885035038924581,20,cpi
Cooper,range,B,XGB,pass2,Air_tmean,0.27274923718999083,0.02497840736793566,20,cpi
Crater,max,A,GLS,gls,WL_min_7day,0.8278754987916477,0.05550259297414903,20,cpi
Crater,max,A,GLS,gls,Air_tmean_3day,0.14830600286196916,0.02926106673462335,20,cpi
Crater,max,A,GLS,gls,Water_area_m2_3d,0.07043226057411478,0.02187711668653556,20,cpi
Crater,max,A,GLS,gls,ppt_7day,0.01396090378668279,0.00735671929743637,20,cpi
Crater,max,A,GLS,gls,Air_trange,0.00673345180801576,0.00174764093223257,20,cpi
Crater,max,A,GLS,gls,GWL_range,-0.00538357430032099,0.00161537055167845,20,cpi
Crater,max,A,GLS,gls,GWT_range,-0.00574281495080586,0.00107172031894974,20,cpi
Crater,max,A,RFR,pass2,WL_min_7day,2.181817100021946,0.07981449479213129,20,cpi
Crater,max,A,RFR,pass2,Solar_7d,0.8257039531518997,0.03325471291867084,20,cpi
Crater,max,A,RFR,pass2,Water_area_m2_3d,0.5725446095062419,0.03437065188293882,20,cpi
Crater,max,A,RFR,pass2,GWL_range,0.4239406685019469,0.02132362380831005,20,cpi
Crater,max,A,RFR,pass2,Air_tmean_3day,0.3890710218900022,0.02930372445891501,20,cpi
Crater,max,A,RFR,pass2,ppt_7day,0.17122285998657452,0.01448223901622915,20,cpi
Crater,max,A,RFR,pass2,Air_trange,0.0676272668029389,0.00644032310604842,20,cpi
Crater,max,A,RFR,pass2,GWT_range,0.01176398698112385,0.00114733608727659,20,cpi
Crater,max,A,XGB,pass2,WL_min_7day,2.440449679734579,0.08465607288371557,20,cpi
Crater,max,A,XGB,pass2,Solar_7d,0.8464946614449926,0.0299848567498473,20,cpi
Crater,max,A,XGB,pass2,Water_area_m2_3d,0.7341640881518866,0.02930947686710158,20,cpi
Crater,max,A,XGB,pass2,Air_tmean_3day,0.5824063911063753,0.03572446805378467,20,cpi
Crater,max,A,XGB,pass2,GWL_range,0.5299931360899646,0.01931883099032434,20,cpi
Crater,max,A,XGB,pass2,ppt_7day,0.2749015010660786,0.01685650632013822,20,cpi
Crater,max,A,XGB,pass2,Air_trange,0.1718849079116565,0.00707932925195503,20,cpi
Crater,max,A,XGB,pass2,GWT_range,0.02638479888718031,0.00138280546989667,20,cpi
Crater,max,B,GLS,gls,Solar_7d,0.32347110434438364,0.02197833402904623,20,cpi
Crater,max,B,GLS,gls,Air_tmean_3day,0.13102890458966754,0.02341431140411259,20,cpi
Crater,max,B,GLS,gls,Air_trange,0.00517488661496967,9.944423735671728e-4,20,cpi
Crater,max,B,GLS,gls,ppt_7day,0.00469389872767989,0.00223258495126843,20,cpi
Crater,max,B,RFR,orig,Solar_7d,2.446322542282961,0.08158115098956573,20,cpi
Crater,max,B,RFR,orig,Air_tmean_3day,0.8441853307569999,0.05842899654342324,20,cpi
Crater,max,B,RFR,orig,ppt_7day,0.4541636917039367,0.0256763880002971,20,cpi
Crater,max,B,RFR,orig,Air_trange,0.35764041661614426,0.02171357829647025,20,cpi
Crater,max,B,XGB,orig,Solar_7d,2.875913102170838,0.08688594533050784,20,cpi
Crater,max,B,XGB,orig,Air_tmean_3day,1.1007077567541772,0.04130441842778134,20,cpi
Crater,max,B,XGB,orig,ppt_7day,0.8278914924369423,0.03955199260413313,20,cpi
Crater,max,B,XGB,orig,Air_trange,0.6398818888139942,0.02753050570261525,20,cpi
Crater,mean,A,GLS,gls,WL_min_7day,0.6642813267204499,0.03379545498910223,20,cpi
Crater,mean,A,GLS,gls,Air_tmean_3day,0.16845898814623417,0.01986244940156404,20,cpi
Crater,mean,A,GLS,gls,Water_area_m2_3d,0.06991773053396866,0.02115202484325111,20,cpi
Crater,mean,A,GLS,gls,ppt_7day,0.02012343293298257,0.00661224005515952,20,cpi
Crater,mean,A,GLS,gls,Air_trange,0.01257369073225955,0.00239610569512774,20,cpi
Crater,mean,A,GLS,gls,GWL_range,0.00834245407977929,0.00234592108968032,20,cpi
Crater,mean,A,GLS,gls,GWT_range,-0.00221851345930057,4.917597019893078e-4,20,cpi
Crater,mean,A,RFR,pass2,WL_min_7day,1.871225370901014,0.08998028123762115,20,cpi
Crater,mean,A,RFR,pass2,Solar_7d,1.1508204007435598,0.04196909324441671,20,cpi
Crater,mean,A,RFR,pass2,Water_area_m2_3d,0.5225691383490786,0.03257429355519578,20,cpi
Crater,mean,A,RFR,pass2,Air_tmean_3day,0.4654177884274768,0.02199707359595903,20,cpi
Crater,mean,A,RFR,pass2,GWL_range,0.4533833076127411,0.03263137854769041,20,cpi
Crater,mean,A,RFR,pass2,ppt_7day,0.1974778297063653,0.0244009073162223,20,cpi
Crater,mean,A,RFR,pass2,Air_trange,0.06670079569840083,0.00546508899351532,20,cpi
Crater,mean,A,RFR,pass2,GWT_range,0.00885358148967044,0.0010930265340684,20,cpi
Crater,mean,A,XGB,pass2,WL_min_7day,2.383133123163576,0.07273077948672153,20,cpi
Crater,mean,A,XGB,pass2,Solar_7d,0.903043179640212,0.03190439903211398,20,cpi
Crater,mean,A,XGB,pass2,Water_area_m2_3d,0.7481897912469986,0.02523592136002605,20,cpi
Crater,mean,A,XGB,pass2,Air_tmean_3day,0.719868891730132,0.03508292833248939,20,cpi
Crater,mean,A,XGB,pass2,GWL_range,0.4828464005271341,0.02069840762312349,20,cpi
Crater,mean,A,XGB,pass2,ppt_7day,0.2488959134182201,0.01282780001271381,20,cpi
Crater,mean,A,XGB,pass2,Air_trange,0.19904539389881823,0.01320656422102063,20,cpi
Crater,mean,A,XGB,pass2,GWT_range,0.03339852456649285,0.00145202442825869,20,cpi
Crater,mean,B,GLS,gls,Solar_7d,0.24736954037826564,0.02335346264866907,20,cpi
Crater,mean,B,GLS,gls,Air_tmean_3day,0.1809575996745929,0.02565484339162953,20,cpi
Crater,mean,B,GLS,gls,Air_trange,0.00979457551994777,0.0020522695865916,20,cpi
Crater,mean,B,GLS,gls,ppt_7day,0.00933546921252492,0.00367014345295335,20,cpi
Crater,mean,B,RFR,pass2,Solar_7d,2.577730595544696,0.10807005494101944,20,cpi
Crater,mean,B,RFR,pass2,Air_tmean_3day,0.963644859218701,0.04130608654069329,20,cpi
Crater,mean,B,RFR,pass2,ppt_7day,0.43174019399184793,0.03345114441122752,20,cpi
Crater,mean,B,RFR,pass2,Air_trange,0.2294185616219079,0.01732068125749598,20,cpi
Crater,mean,B,XGB,pass2,Solar_7d,2.3801422092741813,0.1049719587427138,20,cpi
Crater,mean,B,XGB,pass2,Air_tmean_3day,0.8682772045599498,0.0427224845907948,20,cpi
Crater,mean,B,XGB,pass2,ppt_7day,0.5248991126004787,0.03900296923237593,20,cpi
Crater,mean,B,XGB,pass2,Air_trange,0.2249053674690048,0.01396259254614751,20,cpi
Crater,range,A,GLS,gls,Water_area_m2_3d,0.04693001029127883,0.00707335981881449,20,cpi
Crater,range,A,GLS,gls,Air_tmax_7day,0.04036665643219775,0.00652430259515012,20,cpi
Crater,range,A,GLS,gls,WL_min_7day,0.0168987499172748,0.00441761736455022,20,cpi
Crater,range,A,GLS,gls,Solar_daily,0.00881022158763455,0.00335468555965171,20,cpi
Crater,range,A,GLS,gls,ppt_7day,0.00485192602370826,0.00164189473069419,20,cpi
Crater,range,A,GLS,gls,Air_trange,0.00469540452010103,0.00212413319436643,20,cpi
Crater,range,A,GLS,gls,GWT_range,-9.098222595890216e-4,0.00126936644158959,20,cpi
Crater,range,A,GLS,gls,WL_daily_range,-0.00698819966014876,0.00574495683498934,20,cpi
Crater,range,A,RFR,orig,WL_min_7day,0.20113915966968388,0.00686160240550746,20,cpi
Crater,range,A,RFR,orig,Water_area_m2_3d,0.09694390110179468,0.00532429356384897,20,cpi
Crater,range,A,RFR,orig,Solar_daily,0.08444342952613804,0.00476395747162406,20,cpi
Crater,range,A,RFR,orig,Air_tmax_7day,0.05303570296351782,0.0040051064087695204,20,cpi
Crater,range,A,RFR,orig,WL_daily_range,0.03880450878926134,0.00252482527645974,20,cpi
Crater,range,A,RFR,orig,ppt_7day,0.03621950478960745,0.00237986704807438,20,cpi
Crater,range,A,RFR,orig,Air_trange,0.02891656788322955,0.00168574929205953,20,cpi
Crater,range,A,RFR,orig,GWT_range,0.02503390425324461,0.00235744533933724,20,cpi
Crater,range,A,XGB,orig,WL_min_7day,0.35231071439765094,0.0132148187834611,20,cpi
Crater,range,A,XGB,orig,Solar_daily,0.0927819310935577,0.01165215214843676,20,cpi
Crater,range,A,XGB,orig,WL_daily_range,0.04047755966151994,0.00422514372423868,20,cpi
Crater,range,A,XGB,orig,Air_tmax_7day,0.02972417833333243,0.00203914345973291,20,cpi
Crater,range,A,XGB,orig,Water_area_m2_3d,0.02436843480270844,0.00186813776917407,20,cpi
Crater,range,A,XGB,orig,Air_trange,0.02262697333978375,0.002579538306762,20,cpi
Crater,range,A,XGB,orig,ppt_7day,0.0078110934232729,0.00116531703987259,20,cpi
Crater,range,A,XGB,orig,GWT_range,0.00580238564887942,0.00163869277239531,20,cpi
Crater,range,B,GLS,gls,Air_tmax_7day,0.07463183124725914,0.0098821910583099,20,cpi
Crater,range,B,GLS,gls,Solar_daily,0.03107779021536944,0.00346084341756697,20,cpi
Crater,range,B,GLS,gls,ppt_7day,5.491856712477039e-4,0.00127071123860064,20,cpi
Crater,range,B,GLS,gls,Air_trange,-0.00282401206852631,0.00168168167464741,20,cpi
Crater,range,B,RFR,orig,Solar_daily,0.19141793929006584,0.01175714712184504,20,cpi
Crater,range,B,RFR,orig,Air_tmax_7day,0.15004537832981216,0.01223019940372238,20,cpi
Crater,range,B,RFR,orig,ppt_7day,0.1085927780030226,0.00513804349853123,20,cpi
Crater,range,B,RFR,orig,Air_trange,0.0796178960153222,0.00384505409764712,20,cpi
Crater,range,B,XGB,pass2,Solar_daily,0.1468036233459673,0.00997850967780156,20,cpi
Crater,range,B,XGB,pass2,Air_tmax_7day,0.04168445138988244,0.004478843384068,20,cpi
Crater,range,B,XGB,pass2,ppt_7day,0.02397427074291658,0.0025338082338209,20,cpi
Crater,range,B,XGB,pass2,Air_trange,0,0,20,cpi
Hideaway,max,A,GLS,gls,Solar_2d,1.82041184846154,0.0707558350508724,20,cpi
Hideaway,max,A,GLS,gls,Air_tmin,0.0916383805102694,0.01444959977580905,20,cpi
Hideaway,max,A,GLS,gls,GWL_range,0.04883404243041323,0.01410287990342014,20,cpi
Hideaway,max,A,GLS,gls,Water_area_m2_3d,0.04288042991588003,0.01055322719452033,20,cpi
Hideaway,max,A,GLS,gls,GWT_range,0.03332302270502452,0.01492033616281431,20,cpi
Hideaway,max,A,GLS,gls,ppt_7day,0.0122927071718607,0.00739884556530563,20,cpi
Hideaway,max,A,GLS,gls,GWL_max_7day,0.00854529873055232,0.0065774880805373,20,cpi
Hideaway,max,A,GLS,gls,Air_trange,-0.00388118458242736,0.00433226007217489,20,cpi
Hideaway,max,A,RFR,orig,Solar_2d,1.8926947527374245,0.06444445813485165,20,cpi
Hideaway,max,A,RFR,orig,GWL_range,0.2810281916922398,0.02362133026701225,20,cpi
Hideaway,max,A,RFR,orig,Air_tmin,0.16978979134990496,0.01791539139357119,20,cpi
Hideaway,max,A,RFR,orig,GWT_mean_7day,0.14285910742955404,0.01019045190074493,20,cpi
Hideaway,max,A,RFR,orig,Air_trange,0.14219432624050932,0.01003726215594696,20,cpi
Hideaway,max,A,RFR,orig,Water_area_m2_3d,0.0891300781947133,0.01106603649387944,20,cpi
Hideaway,max,A,RFR,orig,GWT_range,0.07875447425597998,0.00765571668406639,20,cpi
Hideaway,max,A,RFR,orig,ppt_7day,0.06885049259500886,0.01090442764061576,20,cpi
Hideaway,max,A,RFR,orig,GWL_max_7day,0.06386450852681963,0.00493846331432174,20,cpi
Hideaway,max,A,XGB,orig,Solar_2d,2.0677992732827906,0.08568633175399981,20,cpi
Hideaway,max,A,XGB,orig,GWL_range,0.5562762876771814,0.04003928056934817,20,cpi
Hideaway,max,A,XGB,orig,Air_tmin,0.3016683990135086,0.02749505554830603,20,cpi
Hideaway,max,A,XGB,orig,Water_area_m2_3d,0.2103903197786964,0.02243583650538304,20,cpi
Hideaway,max,A,XGB,orig,GWT_range,0.1652160271818155,0.01235824305090825,20,cpi
Hideaway,max,A,XGB,orig,GWT_mean_7day,0.13694643645542165,0.01450047271315906,20,cpi
Hideaway,max,A,XGB,orig,GWL_max_7day,0.12471549409283728,0.01074159217910377,20,cpi
Hideaway,max,A,XGB,orig,Air_trange,0.11636778781533905,0.01116521943146297,20,cpi
Hideaway,max,A,XGB,orig,ppt_7day,0.028451395614912,0.0051351751985068,20,cpi
Hideaway,max,B,GLS,gls,Solar_2d,2.0393804984319077,0.09911737445099612,20,cpi
Hideaway,max,B,GLS,gls,Air_tmin,0.10753549804380058,0.02720312611789833,20,cpi
Hideaway,max,B,GLS,gls,ppt_7day,0.02143584442520396,0.01003813724524381,20,cpi
Hideaway,max,B,GLS,gls,Air_trange,-0.00974107044344896,0.00811659987025399,20,cpi
Hideaway,max,B,RFR,pass2,Solar_2d,2.1286128123222516,0.07652911523982522,20,cpi
Hideaway,max,B,RFR,pass2,Air_tmin,0.2542853086500905,0.02987318328543825,20,cpi
Hideaway,max,B,RFR,pass2,Air_trange,0.1758001569244364,0.01423098271295393,20,cpi
Hideaway,max,B,RFR,pass2,ppt_7day,0.13611391990990673,0.01386652227197368,20,cpi
Hideaway,max,B,XGB,orig,Solar_2d,2.6495728910987673,0.06965382230445734,20,cpi
Hideaway,max,B,XGB,orig,Air_tmin,0.7892458263472217,0.04409935138597912,20,cpi
Hideaway,max,B,XGB,orig,Air_trange,0.5655155799903954,0.02029579335660911,20,cpi
Hideaway,max,B,XGB,orig,ppt_7day,0.5191652999148348,0.02882614356557261,20,cpi
Hideaway,mean,A,GLS,gls,Solar_2d,0.9437109993144952,0.05589678418238888,20,cpi
Hideaway,mean,A,GLS,gls,Air_tmin,0.2648133184692868,0.01481494988861604,20,cpi
Hideaway,mean,A,GLS,gls,GWL_max,0.0475985716344664,0.00988512824302689,20,cpi
Hideaway,mean,A,GLS,gls,Air_trange,0.02395611518162013,0.00725739969889962,20,cpi
Hideaway,mean,A,GLS,gls,Water_area_m2_3d,0.00311618928606838,0.00313307893248853,20,cpi
Hideaway,mean,A,GLS,gls,GWL_range,0.00239787226521862,8.437190839976371e-4,20,cpi
Hideaway,mean,A,GLS,gls,ppt_7day,9.358097690494728e-4,5.589040795879043e-4,20,cpi
Hideaway,mean,A,GLS,gls,GWT_range,-0.00155346422821109,0.00188993803287381,20,cpi
Hideaway,mean,A,RFR,orig,Solar_2d,1.0496572710844392,0.05902301969158771,20,cpi
Hideaway,mean,A,RFR,orig,Air_tmin,0.2972985502307045,0.02168508237602056,20,cpi
Hideaway,mean,A,RFR,orig,GWT_min_7day,0.1408297150247727,0.01196574384161484,20,cpi
Hideaway,mean,A,RFR,orig,GWL_range,0.11044838864550352,0.01141327108828089,20,cpi
Hideaway,mean,A,RFR,orig,Air_trange,0.08101647304686445,0.00525307518940639,20,cpi
Hideaway,mean,A,RFR,orig,GWL_max,0.06470120885865768,0.00388509633123801,20,cpi
Hideaway,mean,A,RFR,orig,Water_area_m2_3d,0.06199449711477682,0.00499676155693631,20,cpi
Hideaway,mean,A,RFR,orig,ppt_7day,0.03701199713872484,0.00411763118584635,20,cpi
Hideaway,mean,A,RFR,orig,GWT_range,0.02399312751763988,0.00294387149366416,20,cpi
Hideaway,mean,A,XGB,pass2,Solar_2d,1.0549311818284646,0.02861877205055179,20,cpi
Hideaway,mean,A,XGB,pass2,Air_tmin,0.4538805093751084,0.02610940525534873,20,cpi
Hideaway,mean,A,XGB,pass2,GWT_min_7day,0.2556369009835531,0.01767496401641275,20,cpi
Hideaway,mean,A,XGB,pass2,GWL_range,0.14864942714850893,0.00747440592725299,20,cpi
Hideaway,mean,A,XGB,pass2,Air_trange,0.130200979287248,0.00936786893062002,20,cpi
Hideaway,mean,A,XGB,pass2,GWL_max,0.10238585928031936,0.00725447308953067,20,cpi
Hideaway,mean,A,XGB,pass2,Water_area_m2_3d,0.06383191982120386,0.00636241423981665,20,cpi
Hideaway,mean,A,XGB,pass2,GWT_range,0.03784534979446449,0.0030339525588162,20,cpi
Hideaway,mean,A,XGB,pass2,ppt_7day,0.03281261760507166,0.00257923409887807,20,cpi
Hideaway,mean,B,GLS,gls,Solar_2d,0.9882226595739492,0.05405857424538765,20,cpi
Hideaway,mean,B,GLS,gls,Air_tmin,0.2492118893043321,0.01576892024792816,20,cpi
Hideaway,mean,B,GLS,gls,Air_trange,0.02264394629255947,0.0063168194739972,20,cpi
Hideaway,mean,B,GLS,gls,ppt_7day,4.8789410793825816e-4,2.2273229401504092e-4,20,cpi
Hideaway,mean,B,RFR,pass2,Solar_2d,1.2806247504475796,0.03416658237028451,20,cpi
Hideaway,mean,B,RFR,pass2,Air_tmin,0.4409192404685605,0.02360096016635502,20,cpi
Hideaway,mean,B,RFR,pass2,Air_trange,0.16416190321340282,0.01032706079392431,20,cpi
Hideaway,mean,B,RFR,pass2,ppt_7day,0.11594982466889076,0.00907180280481259,20,cpi
Hideaway,mean,B,XGB,pass2,Solar_2d,1.4352640114441138,0.04690699095063059,20,cpi
Hideaway,mean,B,XGB,pass2,Air_tmin,0.6071762572940332,0.03008481199065161,20,cpi
Hideaway,mean,B,XGB,pass2,Air_trange,0.3158463809615666,0.01459227266401004,20,cpi
Hideaway,mean,B,XGB,pass2,ppt_7day,0.22177196152072515,0.01321541589113634,20,cpi
Hideaway,range,A,GLS,gls,Solar_daily,1.4262977347914183,0.08618160185466651,20,cpi
Hideaway,range,A,GLS,gls,GWL_range,0.21855977277977012,0.0287004786543319,20,cpi
Hideaway,range,A,GLS,gls,Air_trange,0.10509649268585364,0.02335576352334123,20,cpi
Hideaway,range,A,GLS,gls,GWT_mean_7day,0.09963998798664486,0.02099816904237115,20,cpi
Hideaway,range,A,GLS,gls,ppt,0.03956487393967112,0.01223284351160058,20,cpi
Hideaway,range,A,GLS,gls,GWT_range,0.03477851158811973,0.00947350214079619,20,cpi
Hideaway,range,A,GLS,gls,GWL_max_7day,0.02956412399519437,0.01264077320058399,20,cpi
Hideaway,range,A,GLS,gls,Water_area_m2_3d,0.01689729876061174,0.00875772119910107,20,cpi
Hideaway,range,A,GLS,gls,Air_tmin_3day,1.7745458425633132e-4,5.441480234738137e-4,20,cpi
Hideaway,range,A,RFR,orig,Solar_daily,1.9069573559304909,0.0718570202950036,20,cpi
Hideaway,range,A,RFR,orig,GWT_mean_7day,0.35192051199846247,0.02604416097886629,20,cpi
Hideaway,range,A,RFR,orig,ppt,0.29098541244478876,0.02900203696830004,20,cpi
Hideaway,range,A,RFR,orig,GWL_range,0.22901851543814644,0.01900888599798698,20,cpi
Hideaway,range,A,RFR,orig,Water_area_m2_3d,0.16844707540282045,0.01233748863019505,20,cpi
Hideaway,range,A,RFR,orig,Air_trange,0.16755424910359873,0.01248771783008275,20,cpi
Hideaway,range,A,RFR,orig,Air_tmin_3day,0.0807705044495364,0.00588433777443405,20,cpi
Hideaway,range,A,RFR,orig,GWT_range,0.07836213405963985,0.00601096705005334,20,cpi
Hideaway,range,A,RFR,orig,GWL_max_7day,0.06248626667501317,0.00527085990136776,20,cpi
Hideaway,range,A,RFR,orig,Air_tmean,0.0601829925563406,0.0045006701953308,20,cpi
Hideaway,range,A,XGB,pass2,Solar_daily,1.8477054198477016,0.0983964581529039,20,cpi
Hideaway,range,A,XGB,pass2,GWT_mean_7day,0.6177011443248367,0.0296436550161895,20,cpi
Hideaway,range,A,XGB,pass2,ppt,0.606964408275663,0.02867393667864687,20,cpi
Hideaway,range,A,XGB,pass2,GWL_range,0.5643459864256016,0.01933266184800116,20,cpi
Hideaway,range,A,XGB,pass2,GWL_max_7day,0.3436040296078894,0.02233255692057694,20,cpi
Hideaway,range,A,XGB,pass2,Water_area_m2_3d,0.3317229432740789,0.01545002480333591,20,cpi
Hideaway,range,A,XGB,pass2,Air_trange,0.2884205143290449,0.02340856585840777,20,cpi
Hideaway,range,A,XGB,pass2,Air_tmin_3day,0.2139207361071752,0.00831502487568928,20,cpi
Hideaway,range,A,XGB,pass2,GWT_range,0.2022533266159893,0.01406056447241316,20,cpi
Hideaway,range,A,XGB,pass2,Air_tmean,0.16678050765192798,0.01032539352562872,20,cpi
Hideaway,range,B,GLS,gls,Solar_daily,1.4819461564945289,0.06172817378836808,20,cpi
Hideaway,range,B,GLS,gls,Air_trange,0.09840505963439627,0.02362714776723782,20,cpi
Hideaway,range,B,GLS,gls,ppt,0.05096685818425872,0.01530380584478821,20,cpi
Hideaway,range,B,GLS,gls,Air_tmin_3day,0.00235035795363636,0.002461062864977,20,cpi
Hideaway,range,B,RFR,pass2,Solar_daily,1.6010052586950183,0.05826058753524857,20,cpi
Hideaway,range,B,RFR,pass2,ppt,0.26905420786737744,0.0293536004000399,20,cpi
Hideaway,range,B,RFR,pass2,Air_trange,0.1746679227594503,0.025590202301467,20,cpi
Hideaway,range,B,RFR,pass2,Air_tmin_3day,0.08410141296902529,0.00922864779669968,20,cpi
Hideaway,range,B,RFR,pass2,Air_tmean,0.06339358554281721,0.00830899681940804,20,cpi
Hideaway,range,B,XGB,pass2,Solar_daily,1.8386999609769936,0.0854230255694229,20,cpi
Hideaway,range,B,XGB,pass2,ppt,0.3609553623241004,0.03703649643286252,20,cpi
Hideaway,range,B,XGB,pass2,Air_trange,0.3393607768497411,0.02629210469146532,20,cpi
Hideaway,range,B,XGB,pass2,Air_tmin_3day,0.27051806044051585,0.01820493793883239,20,cpi
Hideaway,range,B,XGB,pass2,Air_tmean,0.22967311262460863,0.02497184465066217,20,cpi
Pint,max,A,GLS,gls,Air_tmin_7day,0.6563576304842678,0.0640683989472291,20,cpi
Pint,max,A,GLS,gls,Water_area_m2_3d,0.04376029544156068,0.00543080875795465,20,cpi
Pint,max,A,GLS,gls,ppt_7day,0.03673916856443304,0.0074058202429944,20,cpi
Pint,max,A,GLS,gls,GWL_range,0.00671767001718509,0.00231926653251812,20,cpi
Pint,max,A,GLS,gls,Air_trange,0.00372534092802062,0.00125651233458549,20,cpi
Pint,max,A,GLS,gls,GWT_range,2.2031292865209995e-5,2.0405243083950744e-4,20,cpi
Pint,max,A,GLS,gls,WL_daily_range,-0.00625840049797432,0.00337039830043599,20,cpi
Pint,max,A,GLS,gls,GWT_min,-0.00998165526171801,0.00529025133009941,20,cpi
Pint,max,A,RFR,orig,Air_tmin_7day,0.6436047384068537,0.03125088597413545,20,cpi
Pint,max,A,RFR,orig,Water_area_m2_3d,0.6310776430192258,0.0325509027431367,20,cpi
Pint,max,A,RFR,orig,WL_max_7day,0.24195692791142767,0.01784251714397016,20,cpi
Pint,max,A,RFR,orig,Solar_7d,0.16817907373700006,0.01486933646452524,20,cpi
Pint,max,A,RFR,orig,GWT_min,0.06159881064311991,0.00710330359731351,20,cpi
Pint,max,A,RFR,orig,Air_trange,0.05196981146697821,0.00511196050599463,20,cpi
Pint,max,A,RFR,orig,ppt_7day,0.04901062424125263,0.00424943278196707,20,cpi
Pint,max,A,RFR,orig,GWL_range,0.03230757237685226,0.00501517584953155,20,cpi
Pint,max,A,RFR,orig,WL_daily_range,0.02392145385606693,0.003357850688371,20,cpi
Pint,max,A,RFR,orig,GWT_range,0.0022803667414758,4.1563929378881585e-4,20,cpi
Pint,max,A,XGB,pass2,Air_tmin_7day,0.8952923085049544,0.04488628994920555,20,cpi
Pint,max,A,XGB,pass2,Water_area_m2_3d,0.7654102403057295,0.02490969076168761,20,cpi
Pint,max,A,XGB,pass2,WL_max_7day,0.27401784069720037,0.01759525852146309,20,cpi
Pint,max,A,XGB,pass2,Solar_7d,0.2686365805935771,0.01776692133088352,20,cpi
Pint,max,A,XGB,pass2,Air_trange,0.1480315327216276,0.01124773895262139,20,cpi
Pint,max,A,XGB,pass2,ppt_7day,0.09228908897266906,0.00493677929917574,20,cpi
Pint,max,A,XGB,pass2,GWT_min,0.0712571370475143,0.00297252053235217,20,cpi
Pint,max,A,XGB,pass2,WL_daily_range,0.06473673448960712,0.00408622037793883,20,cpi
Pint,max,A,XGB,pass2,GWL_range,0.05836947389831858,0.00468181866123276,20,cpi
Pint,max,A,XGB,pass2,GWT_range,0.00888426509765188,9.072019111913776e-4,20,cpi
Pint,max,B,GLS,gls,Air_tmin_7day,0.6924663924780796,0.05771343201569891,20,cpi
Pint,max,B,GLS,gls,Solar_7d,0.05528166879443969,0.00585080217133347,20,cpi
Pint,max,B,GLS,gls,ppt_7day,0.04114596825620137,0.00809346486072442,20,cpi
Pint,max,B,GLS,gls,Air_trange,0.00226349740914538,7.292971932444232e-4,20,cpi
Pint,max,B,RFR,pass2,Air_tmin_7day,1.173538716348652,0.07287672226710798,20,cpi
Pint,max,B,RFR,pass2,Solar_7d,0.5853021938958287,0.03327710711982772,20,cpi
Pint,max,B,RFR,pass2,ppt_7day,0.20675763461186775,0.01482130451552082,20,cpi
Pint,max,B,RFR,pass2,Air_trange,0.11188247790654002,0.01494264838754377,20,cpi
Pint,max,B,XGB,pass2,Air_tmin_7day,1.377571517549424,0.06784586516324419,20,cpi
Pint,max,B,XGB,pass2,Solar_7d,0.8072953618765804,0.06172468378183823,20,cpi
Pint,max,B,XGB,pass2,ppt_7day,0.28711233855427765,0.01536136199767297,20,cpi
Pint,max,B,XGB,pass2,Air_trange,0.20807215623872535,0.01298651793277598,20,cpi
Pint,mean,A,GLS,gls,Air_tmin_7day,0.705352745219708,0.05888516851976252,20,cpi
Pint,mean,A,GLS,gls,ppt_7day,0.056957211467829,0.01145399720649921,20,cpi
Pint,mean,A,GLS,gls,Water_area_m2_3d,0.04060258530924732,0.0058807917342642,20,cpi
Pint,mean,A,GLS,gls,GWL_range,0.00365984912228045,0.00100196596353584,20,cpi
Pint,mean,A,GLS,gls,Air_trange,0.00180974825266561,5.349666312856074e-4,20,cpi
Pint,mean,A,GLS,gls,GWT_range,4.364515009602776e-5,4.975990546918664e-4,20,cpi
Pint,mean,A,GLS,gls,GWT_min,-0.00212966472757308,7.488922481916925e-4,20,cpi
Pint,mean,A,GLS,gls,WL_daily_range,-0.00423440941957598,0.00293725913904374,20,cpi
Pint,mean,A,RFR,orig,Water_area_m2_3d,0.7085347536021291,0.02129895202150291,20,cpi
Pint,mean,A,RFR,orig,Air_tmin_7day,0.6536449597714568,0.04057400049763671,20,cpi
Pint,mean,A,RFR,orig,WL_max_7day,0.30240412808098377,0.03050868197954007,20,cpi
Pint,mean,A,RFR,orig,Solar_7d,0.14411299301264072,0.01840069310962145,20,cpi
Pint,mean,A,RFR,orig,GWT_min,0.07081391051262537,0.0067818745113706,20,cpi
